job_posting_id,title,company_id,job_role_id,start_ymd,end_ymd,headcount,career_type,hire_type_lst,region_lst,edu_level_lst,position_detail,main_duty,qualification,preference,disqualify_reason,process
2142,프론트엔드개발자 실무자 채용,61,215,20260201,20260213,18,경력,계약직,경기도,전문학사 이상,"프론트엔드개발자 포지션은 웹 화면의 사용성과 성능을 구현 역할입니다. 담당 업무의 목표와 우선순위를 명확히 설정하고, 일정과 품질 기준을 함께 관리합니다.

React, UI 컴포넌트, 브라우저 테스트, API 연동를 중심으로 실무를 수행하며, 요구사항과 결과물을 문서화해 업무 흐름이 누락되지 않도록 합니다.

기획·운영·현장 담당자 및 외부 협력 파트너와 수시로 협업합니다. 변경 사항은 영향 범위를 검토한 뒤 대안을 제시하고 합의된 방식으로 반영합니다.

문제 발생 시 사실관계와 원인을 먼저 확인하고, 재발 방지 방안을 업무 절차에 반영합니다. 입사 후에는 담당 영역의 실행력을 높이고, 정확성·일정 준수·이용자 관점의 완성도를 중요한 기준으로 삼습니다.","- React, UI 컴포넌트, 브라우저 테스트, API 연동 관련 업무 계획 수립 및 실행
- 담당 과제의 일정·진행 현황 관리
- 업무 산출물 작성 및 검토 이력 관리
- 유관 부서 및 외부 협력 대상과 실무 조율
- 현장·시스템·자료에서 발생한 이슈 분석 및 조치
- 운영 기준과 체크리스트 개선
- 결과 데이터 또는 피드백을 반영한 품질 개선","- 경력 조건에 맞는 관련 실무 경험 또는 역량 보유
- React, UI 컴포넌트, 브라우저 테스트, API 연동에 필요한 도구·절차를 이해하고 실무 적용이 가능한 분
- 업무 내용을 정확히 기록하고 일정에 맞춰 결과물을 제출할 수 있는 분
- 유관 부서와 원활하게 소통하며 협업할 수 있는 분
- 근무지 출퇴근 및 직무 수행이 가능한 분","- 정보처리기사 보유자
- 웹디자인기능사 보유자
- React, UI 컴포넌트, 브라우저 테스트, API 연동 관련 프로젝트 또는 현장 수행 경험
- 업무용 문서·보고서 작성 및 이력 관리 경험
- 유관 부서·외부 협력사와의 일정 조율 경험","- 지원서 또는 제출서류를 허위로 기재한 경우
- 채용 과정에서 요구한 증빙서류를 제출하지 못한 경우
- 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
- 해외여행 및 근무에 결격사유가 있는 경우
- 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 인성검사 > 실무면접 > 최종면접
2143,프론트엔드개발자 전문인력 채용,113,215,20260306,20260321,20,신입·경력,정규직,인천광역시,학사 이상,"프론트엔드개발자 포지션은 웹 화면의 사용성과 성능을 구현 역할입니다. 담당 업무의 목표와 우선순위를 명확히 설정하고, 일정과 품질 기준을 함께 관리합니다.

React, UI 컴포넌트, 브라우저 테스트, API 연동를 중심으로 실무를 수행하며, 요구사항과 결과물을 문서화해 업무 흐름이 누락되지 않도록 합니다.

기획·운영·현장 담당자 및 외부 협력 파트너와 수시로 협업합니다. 변경 사항은 영향 범위를 검토한 뒤 대안을 제시하고 합의된 방식으로 반영합니다.

문제 발생 시 사실관계와 원인을 먼저 확인하고, 재발 방지 방안을 업무 절차에 반영합니다. 입사 후에는 담당 영역의 실행력을 높이고, 정확성·일정 준수·이용자 관점의 완성도를 중요한 기준으로 삼습니다.","- React, UI 컴포넌트, 브라우저 테스트, API 연동 관련 업무 계획 수립 및 실행
- 담당 과제의 일정·진행 현황 관리
- 업무 산출물 작성 및 검토 이력 관리
- 유관 부서 및 외부 협력 대상과 실무 조율
- 현장·시스템·자료에서 발생한 이슈 분석 및 조치
- 운영 기준과 체크리스트 개선
- 결과 데이터 또는 피드백을 반영한 품질 개선","- 신입·경력 조건에 맞는 관련 실무 경험 또는 역량 보유
- React, UI 컴포넌트, 브라우저 테스트, API 연동에 필요한 도구·절차를 이해하고 실무 적용이 가능한 분
- 업무 내용을 정확히 기록하고 일정에 맞춰 결과물을 제출할 수 있는 분
- 유관 부서와 원활하게 소통하며 협업할 수 있는 분
- 근무지 출퇴근 및 직무 수행이 가능한 분","- 정보처리기사 보유자
- 웹디자인기능사 보유자
- React, UI 컴포넌트, 브라우저 테스트, API 연동 관련 프로젝트 또는 현장 수행 경험
- 업무용 문서·보고서 작성 및 이력 관리 경험
- 유관 부서·외부 협력사와의 일정 조율 경험","- 지원서 또는 제출서류를 허위로 기재한 경우
- 채용 과정에서 요구한 증빙서류를 제출하지 못한 경우
- 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
- 해외여행 및 근무에 결격사유가 있는 경우
- 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 직무과제 > 실무면접 > 처우협의
2144,프론트엔드개발자 운영 담당 채용,129,215,20260411,20260429,2,경력 2년 이상,정규직,대전광역시,학사 이상,"프론트엔드개발자 포지션은 웹 화면의 사용성과 성능을 구현 역할입니다. 담당 업무의 목표와 우선순위를 명확히 설정하고, 일정과 품질 기준을 함께 관리합니다.

React, UI 컴포넌트, 브라우저 테스트, API 연동를 중심으로 실무를 수행하며, 요구사항과 결과물을 문서화해 업무 흐름이 누락되지 않도록 합니다.

기획·운영·현장 담당자 및 외부 협력 파트너와 수시로 협업합니다. 변경 사항은 영향 범위를 검토한 뒤 대안을 제시하고 합의된 방식으로 반영합니다.

문제 발생 시 사실관계와 원인을 먼저 확인하고, 재발 방지 방안을 업무 절차에 반영합니다. 입사 후에는 담당 영역의 실행력을 높이고, 정확성·일정 준수·이용자 관점의 완성도를 중요한 기준으로 삼습니다.","- React, UI 컴포넌트, 브라우저 테스트, API 연동 관련 업무 계획 수립 및 실행
- 담당 과제의 일정·진행 현황 관리
- 업무 산출물 작성 및 검토 이력 관리
- 유관 부서 및 외부 협력 대상과 실무 조율
- 현장·시스템·자료에서 발생한 이슈 분석 및 조치
- 운영 기준과 체크리스트 개선
- 결과 데이터 또는 피드백을 반영한 품질 개선","- 경력 2년 이상 조건에 맞는 관련 실무 경험 또는 역량 보유
- React, UI 컴포넌트, 브라우저 테스트, API 연동에 필요한 도구·절차를 이해하고 실무 적용이 가능한 분
- 업무 내용을 정확히 기록하고 일정에 맞춰 결과물을 제출할 수 있는 분
- 유관 부서와 원활하게 소통하며 협업할 수 있는 분
- 근무지 출퇴근 및 직무 수행이 가능한 분","- 정보처리기사 보유자
- 웹디자인기능사 보유자
- React, UI 컴포넌트, 브라우저 테스트, API 연동 관련 프로젝트 또는 현장 수행 경험
- 업무용 문서·보고서 작성 및 이력 관리 경험
- 유관 부서·외부 협력사와의 일정 조율 경험","- 지원서 또는 제출서류를 허위로 기재한 경우
- 채용 과정에서 요구한 증빙서류를 제출하지 못한 경우
- 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
- 해외여행 및 근무에 결격사유가 있는 경우
- 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 1차면접 > 2차면접 > 채용검진
2145,프론트엔드개발자 프로젝트 인재 모집,39,215,20260516,20260606,4,경력 3년 이상,무기계약직,부산광역시,학력무관,"프론트엔드개발자 포지션은 웹 화면의 사용성과 성능을 구현 역할입니다. 담당 업무의 목표와 우선순위를 명확히 설정하고, 일정과 품질 기준을 함께 관리합니다.

React, UI 컴포넌트, 브라우저 테스트, API 연동를 중심으로 실무를 수행하며, 요구사항과 결과물을 문서화해 업무 흐름이 누락되지 않도록 합니다.

기획·운영·현장 담당자 및 외부 협력 파트너와 수시로 협업합니다. 변경 사항은 영향 범위를 검토한 뒤 대안을 제시하고 합의된 방식으로 반영합니다.

문제 발생 시 사실관계와 원인을 먼저 확인하고, 재발 방지 방안을 업무 절차에 반영합니다. 입사 후에는 담당 영역의 실행력을 높이고, 정확성·일정 준수·이용자 관점의 완성도를 중요한 기준으로 삼습니다.","- React, UI 컴포넌트, 브라우저 테스트, API 연동 관련 업무 계획 수립 및 실행
- 담당 과제의 일정·진행 현황 관리
- 업무 산출물 작성 및 검토 이력 관리
- 유관 부서 및 외부 협력 대상과 실무 조율
- 현장·시스템·자료에서 발생한 이슈 분석 및 조치
- 운영 기준과 체크리스트 개선
- 결과 데이터 또는 피드백을 반영한 품질 개선","- 경력 3년 이상 조건에 맞는 관련 실무 경험 또는 역량 보유
- React, UI 컴포넌트, 브라우저 테스트, API 연동에 필요한 도구·절차를 이해하고 실무 적용이 가능한 분
- 업무 내용을 정확히 기록하고 일정에 맞춰 결과물을 제출할 수 있는 분
- 유관 부서와 원활하게 소통하며 협업할 수 있는 분
- 근무지 출퇴근 및 직무 수행이 가능한 분","- 정보처리기사 보유자
- 웹디자인기능사 보유자
- React, UI 컴포넌트, 브라우저 테스트, API 연동 관련 프로젝트 또는 현장 수행 경험
- 업무용 문서·보고서 작성 및 이력 관리 경험
- 유관 부서·외부 협력사와의 일정 조율 경험","- 지원서 또는 제출서류를 허위로 기재한 경우
- 채용 과정에서 요구한 증빙서류를 제출하지 못한 경우
- 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
- 해외여행 및 근무에 결격사유가 있는 경우
- 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 실무면접 > 최종면접
2146,프론트엔드개발자 전담 인력 채용,158,215,20260621,20260715,6,경력 무관,기간제,광주광역시,전문학사 이상,"프론트엔드개발자 포지션은 웹 화면의 사용성과 성능을 구현 역할입니다. 담당 업무의 목표와 우선순위를 명확히 설정하고, 일정과 품질 기준을 함께 관리합니다.

React, UI 컴포넌트, 브라우저 테스트, API 연동를 중심으로 실무를 수행하며, 요구사항과 결과물을 문서화해 업무 흐름이 누락되지 않도록 합니다.

기획·운영·현장 담당자 및 외부 협력 파트너와 수시로 협업합니다. 변경 사항은 영향 범위를 검토한 뒤 대안을 제시하고 합의된 방식으로 반영합니다.

문제 발생 시 사실관계와 원인을 먼저 확인하고, 재발 방지 방안을 업무 절차에 반영합니다. 입사 후에는 담당 영역의 실행력을 높이고, 정확성·일정 준수·이용자 관점의 완성도를 중요한 기준으로 삼습니다.","- React, UI 컴포넌트, 브라우저 테스트, API 연동 관련 업무 계획 수립 및 실행
- 담당 과제의 일정·진행 현황 관리
- 업무 산출물 작성 및 검토 이력 관리
- 유관 부서 및 외부 협력 대상과 실무 조율
- 현장·시스템·자료에서 발생한 이슈 분석 및 조치
- 운영 기준과 체크리스트 개선
- 결과 데이터 또는 피드백을 반영한 품질 개선","- 경력 무관 조건에 맞는 관련 실무 경험 또는 역량 보유
- React, UI 컴포넌트, 브라우저 테스트, API 연동에 필요한 도구·절차를 이해하고 실무 적용이 가능한 분
- 업무 내용을 정확히 기록하고 일정에 맞춰 결과물을 제출할 수 있는 분
- 유관 부서와 원활하게 소통하며 협업할 수 있는 분
- 근무지 출퇴근 및 직무 수행이 가능한 분","- 정보처리기사 보유자
- 웹디자인기능사 보유자
- React, UI 컴포넌트, 브라우저 테스트, API 연동 관련 프로젝트 또는 현장 수행 경험
- 업무용 문서·보고서 작성 및 이력 관리 경험
- 유관 부서·외부 협력사와의 일정 조율 경험","- 지원서 또는 제출서류를 허위로 기재한 경우
- 채용 과정에서 요구한 증빙서류를 제출하지 못한 경우
- 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
- 해외여행 및 근무에 결격사유가 있는 경우
- 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 인성검사 > 실무면접 > 최종면접
2147,프론트엔드개발자 실무 인재 모집,143,215,20260701,20260728,8,경력 5년 이상,정규직,세종특별자치시,학사 이상,"프론트엔드개발자 포지션은 웹 화면의 사용성과 성능을 구현 역할입니다. 담당 업무의 목표와 우선순위를 명확히 설정하고, 일정과 품질 기준을 함께 관리합니다.

React, UI 컴포넌트, 브라우저 테스트, API 연동를 중심으로 실무를 수행하며, 요구사항과 결과물을 문서화해 업무 흐름이 누락되지 않도록 합니다.

기획·운영·현장 담당자 및 외부 협력 파트너와 수시로 협업합니다. 변경 사항은 영향 범위를 검토한 뒤 대안을 제시하고 합의된 방식으로 반영합니다.

문제 발생 시 사실관계와 원인을 먼저 확인하고, 재발 방지 방안을 업무 절차에 반영합니다. 입사 후에는 담당 영역의 실행력을 높이고, 정확성·일정 준수·이용자 관점의 완성도를 중요한 기준으로 삼습니다.","- React, UI 컴포넌트, 브라우저 테스트, API 연동 관련 업무 계획 수립 및 실행
- 담당 과제의 일정·진행 현황 관리
- 업무 산출물 작성 및 검토 이력 관리
- 유관 부서 및 외부 협력 대상과 실무 조율
- 현장·시스템·자료에서 발생한 이슈 분석 및 조치
- 운영 기준과 체크리스트 개선
- 결과 데이터 또는 피드백을 반영한 품질 개선","- 경력 5년 이상 조건에 맞는 관련 실무 경험 또는 역량 보유
- React, UI 컴포넌트, 브라우저 테스트, API 연동에 필요한 도구·절차를 이해하고 실무 적용이 가능한 분
- 업무 내용을 정확히 기록하고 일정에 맞춰 결과물을 제출할 수 있는 분
- 유관 부서와 원활하게 소통하며 협업할 수 있는 분
- 근무지 출퇴근 및 직무 수행이 가능한 분","- 정보처리기사 보유자
- 웹디자인기능사 보유자
- React, UI 컴포넌트, 브라우저 테스트, API 연동 관련 프로젝트 또는 현장 수행 경험
- 업무용 문서·보고서 작성 및 이력 관리 경험
- 유관 부서·외부 협력사와의 일정 조율 경험","- 지원서 또는 제출서류를 허위로 기재한 경우
- 채용 과정에서 요구한 증빙서류를 제출하지 못한 경우
- 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
- 해외여행 및 근무에 결격사유가 있는 경우
- 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 직무과제 > 실무면접 > 처우협의
2148,프론트엔드개발자 담당자 공개채용,92,215,20260806,20260905,10,신입·경력,계약직,충청남도,학력무관,"프론트엔드개발자 포지션은 웹 화면의 사용성과 성능을 구현 역할입니다. 담당 업무의 목표와 우선순위를 명확히 설정하고, 일정과 품질 기준을 함께 관리합니다.

React, UI 컴포넌트, 브라우저 테스트, API 연동를 중심으로 실무를 수행하며, 요구사항과 결과물을 문서화해 업무 흐름이 누락되지 않도록 합니다.

기획·운영·현장 담당자 및 외부 협력 파트너와 수시로 협업합니다. 변경 사항은 영향 범위를 검토한 뒤 대안을 제시하고 합의된 방식으로 반영합니다.

문제 발생 시 사실관계와 원인을 먼저 확인하고, 재발 방지 방안을 업무 절차에 반영합니다. 입사 후에는 담당 영역의 실행력을 높이고, 정확성·일정 준수·이용자 관점의 완성도를 중요한 기준으로 삼습니다.","- React, UI 컴포넌트, 브라우저 테스트, API 연동 관련 업무 계획 수립 및 실행
- 담당 과제의 일정·진행 현황 관리
- 업무 산출물 작성 및 검토 이력 관리
- 유관 부서 및 외부 협력 대상과 실무 조율
- 현장·시스템·자료에서 발생한 이슈 분석 및 조치
- 운영 기준과 체크리스트 개선
- 결과 데이터 또는 피드백을 반영한 품질 개선","- 신입·경력 조건에 맞는 관련 실무 경험 또는 역량 보유
- React, UI 컴포넌트, 브라우저 테스트, API 연동에 필요한 도구·절차를 이해하고 실무 적용이 가능한 분
- 업무 내용을 정확히 기록하고 일정에 맞춰 결과물을 제출할 수 있는 분
- 유관 부서와 원활하게 소통하며 협업할 수 있는 분
- 근무지 출퇴근 및 직무 수행이 가능한 분","- 정보처리기사 보유자
- 웹디자인기능사 보유자
- React, UI 컴포넌트, 브라우저 테스트, API 연동 관련 프로젝트 또는 현장 수행 경험
- 업무용 문서·보고서 작성 및 이력 관리 경험
- 유관 부서·외부 협력사와의 일정 조율 경험","- 지원서 또는 제출서류를 허위로 기재한 경우
- 채용 과정에서 요구한 증빙서류를 제출하지 못한 경우
- 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
- 해외여행 및 근무에 결격사유가 있는 경우
- 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 1차면접 > 2차면접 > 채용검진
2149,프론트엔드개발자 정규직 모집,3,215,20260911,20261014,12,경력 2년 이상,정규직,경상남도,학사 이상,"프론트엔드개발자 포지션은 웹 화면의 사용성과 성능을 구현 역할입니다. 담당 업무의 목표와 우선순위를 명확히 설정하고, 일정과 품질 기준을 함께 관리합니다.

React, UI 컴포넌트, 브라우저 테스트, API 연동를 중심으로 실무를 수행하며, 요구사항과 결과물을 문서화해 업무 흐름이 누락되지 않도록 합니다.

기획·운영·현장 담당자 및 외부 협력 파트너와 수시로 협업합니다. 변경 사항은 영향 범위를 검토한 뒤 대안을 제시하고 합의된 방식으로 반영합니다.

문제 발생 시 사실관계와 원인을 먼저 확인하고, 재발 방지 방안을 업무 절차에 반영합니다. 입사 후에는 담당 영역의 실행력을 높이고, 정확성·일정 준수·이용자 관점의 완성도를 중요한 기준으로 삼습니다.","- React, UI 컴포넌트, 브라우저 테스트, API 연동 관련 업무 계획 수립 및 실행
- 담당 과제의 일정·진행 현황 관리
- 업무 산출물 작성 및 검토 이력 관리
- 유관 부서 및 외부 협력 대상과 실무 조율
- 현장·시스템·자료에서 발생한 이슈 분석 및 조치
- 운영 기준과 체크리스트 개선
- 결과 데이터 또는 피드백을 반영한 품질 개선","- 경력 2년 이상 조건에 맞는 관련 실무 경험 또는 역량 보유
- React, UI 컴포넌트, 브라우저 테스트, API 연동에 필요한 도구·절차를 이해하고 실무 적용이 가능한 분
- 업무 내용을 정확히 기록하고 일정에 맞춰 결과물을 제출할 수 있는 분
- 유관 부서와 원활하게 소통하며 협업할 수 있는 분
- 근무지 출퇴근 및 직무 수행이 가능한 분","- 정보처리기사 보유자
- 웹디자인기능사 보유자
- React, UI 컴포넌트, 브라우저 테스트, API 연동 관련 프로젝트 또는 현장 수행 경험
- 업무용 문서·보고서 작성 및 이력 관리 경험
- 유관 부서·외부 협력사와의 일정 조율 경험","- 지원서 또는 제출서류를 허위로 기재한 경우
- 채용 과정에서 요구한 증빙서류를 제출하지 못한 경우
- 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
- 해외여행 및 근무에 결격사유가 있는 경우
- 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 실무면접 > 최종면접
2150,프론트엔드개발자 채용,67,215,20261016,20261121,14,경력,정규직,전북특별자치도,전문학사 이상,"프론트엔드개발자 포지션은 웹 화면의 사용성과 성능을 구현 역할입니다. 담당 업무의 목표와 우선순위를 명확히 설정하고, 일정과 품질 기준을 함께 관리합니다.

React, UI 컴포넌트, 브라우저 테스트, API 연동를 중심으로 실무를 수행하며, 요구사항과 결과물을 문서화해 업무 흐름이 누락되지 않도록 합니다.

기획·운영·현장 담당자 및 외부 협력 파트너와 수시로 협업합니다. 변경 사항은 영향 범위를 검토한 뒤 대안을 제시하고 합의된 방식으로 반영합니다.

문제 발생 시 사실관계와 원인을 먼저 확인하고, 재발 방지 방안을 업무 절차에 반영합니다. 입사 후에는 담당 영역의 실행력을 높이고, 정확성·일정 준수·이용자 관점의 완성도를 중요한 기준으로 삼습니다.","- React, UI 컴포넌트, 브라우저 테스트, API 연동 관련 업무 계획 수립 및 실행
- 담당 과제의 일정·진행 현황 관리
- 업무 산출물 작성 및 검토 이력 관리
- 유관 부서 및 외부 협력 대상과 실무 조율
- 현장·시스템·자료에서 발생한 이슈 분석 및 조치
- 운영 기준과 체크리스트 개선
- 결과 데이터 또는 피드백을 반영한 품질 개선","- 경력 조건에 맞는 관련 실무 경험 또는 역량 보유
- React, UI 컴포넌트, 브라우저 테스트, API 연동에 필요한 도구·절차를 이해하고 실무 적용이 가능한 분
- 업무 내용을 정확히 기록하고 일정에 맞춰 결과물을 제출할 수 있는 분
- 유관 부서와 원활하게 소통하며 협업할 수 있는 분
- 근무지 출퇴근 및 직무 수행이 가능한 분","- 정보처리기사 보유자
- 웹디자인기능사 보유자
- React, UI 컴포넌트, 브라우저 테스트, API 연동 관련 프로젝트 또는 현장 수행 경험
- 업무용 문서·보고서 작성 및 이력 관리 경험
- 유관 부서·외부 협력사와의 일정 조율 경험","- 지원서 또는 제출서류를 허위로 기재한 경우
- 채용 과정에서 요구한 증빙서류를 제출하지 못한 경우
- 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
- 해외여행 및 근무에 결격사유가 있는 경우
- 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 인성검사 > 실무면접 > 최종면접
2151,웹개발자 담당자 모집,155,216,20260224,20260306,17,신입,정규직,서울특별시,학력무관,"웹개발자 포지션은 웹 서비스의 화면·서버 기능을 통합 개발 역할입니다. 담당 업무의 목표와 우선순위를 명확히 설정하고, 일정과 품질 기준을 함께 관리합니다.

웹 페이지, API, DB 연동, 운영 이슈를 중심으로 실무를 수행하며, 요구사항과 결과물을 문서화해 업무 흐름이 누락되지 않도록 합니다.

기획·운영·현장 담당자 및 외부 협력 파트너와 수시로 협업합니다. 변경 사항은 영향 범위를 검토한 뒤 대안을 제시하고 합의된 방식으로 반영합니다.

문제 발생 시 사실관계와 원인을 먼저 확인하고, 재발 방지 방안을 업무 절차에 반영합니다. 입사 후에는 담당 영역의 실행력을 높이고, 정확성·일정 준수·이용자 관점의 완성도를 중요한 기준으로 삼습니다.","- 웹 페이지, API, DB 연동, 운영 이슈 관련 업무 계획 수립 및 실행
- 담당 과제의 일정·진행 현황 관리
- 업무 산출물 작성 및 검토 이력 관리
- 유관 부서 및 외부 협력 대상과 실무 조율
- 현장·시스템·자료에서 발생한 이슈 분석 및 조치
- 운영 기준과 체크리스트 개선
- 결과 데이터 또는 피드백을 반영한 품질 개선","- 신입 조건에 맞는 관련 실무 경험 또는 역량 보유
- 웹 페이지, API, DB 연동, 운영 이슈에 필요한 도구·절차를 이해하고 실무 적용이 가능한 분
- 업무 내용을 정확히 기록하고 일정에 맞춰 결과물을 제출할 수 있는 분
- 유관 부서와 원활하게 소통하며 협업할 수 있는 분
- 근무지 출퇴근 및 직무 수행이 가능한 분","- 정보처리기사 보유자
- SQLD 보유자
- 웹 페이지, API, DB 연동, 운영 이슈 관련 프로젝트 또는 현장 수행 경험
- 업무용 문서·보고서 작성 및 이력 관리 경험
- 유관 부서·외부 협력사와의 일정 조율 경험","- 지원서 또는 제출서류를 허위로 기재한 경우
- 채용 과정에서 요구한 증빙서류를 제출하지 못한 경우
- 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
- 해외여행 및 근무에 결격사유가 있는 경우
- 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 실무면접 > 최종면접
2152,웹개발자 실무자 채용,80,216,20260304,20260317,19,경력,계약직,경기도,전문학사 이상,"웹개발자 포지션은 웹 서비스의 화면·서버 기능을 통합 개발 역할입니다. 담당 업무의 목표와 우선순위를 명확히 설정하고, 일정과 품질 기준을 함께 관리합니다.

웹 페이지, API, DB 연동, 운영 이슈를 중심으로 실무를 수행하며, 요구사항과 결과물을 문서화해 업무 흐름이 누락되지 않도록 합니다.

기획·운영·현장 담당자 및 외부 협력 파트너와 수시로 협업합니다. 변경 사항은 영향 범위를 검토한 뒤 대안을 제시하고 합의된 방식으로 반영합니다.

문제 발생 시 사실관계와 원인을 먼저 확인하고, 재발 방지 방안을 업무 절차에 반영합니다. 입사 후에는 담당 영역의 실행력을 높이고, 정확성·일정 준수·이용자 관점의 완성도를 중요한 기준으로 삼습니다.","- 웹 페이지, API, DB 연동, 운영 이슈 관련 업무 계획 수립 및 실행
- 담당 과제의 일정·진행 현황 관리
- 업무 산출물 작성 및 검토 이력 관리
- 유관 부서 및 외부 협력 대상과 실무 조율
- 현장·시스템·자료에서 발생한 이슈 분석 및 조치
- 운영 기준과 체크리스트 개선
- 결과 데이터 또는 피드백을 반영한 품질 개선","- 경력 조건에 맞는 관련 실무 경험 또는 역량 보유
- 웹 페이지, API, DB 연동, 운영 이슈에 필요한 도구·절차를 이해하고 실무 적용이 가능한 분
- 업무 내용을 정확히 기록하고 일정에 맞춰 결과물을 제출할 수 있는 분
- 유관 부서와 원활하게 소통하며 협업할 수 있는 분
- 근무지 출퇴근 및 직무 수행이 가능한 분","- 정보처리기사 보유자
- SQLD 보유자
- 웹 페이지, API, DB 연동, 운영 이슈 관련 프로젝트 또는 현장 수행 경험
- 업무용 문서·보고서 작성 및 이력 관리 경험
- 유관 부서·외부 협력사와의 일정 조율 경험","- 지원서 또는 제출서류를 허위로 기재한 경우
- 채용 과정에서 요구한 증빙서류를 제출하지 못한 경우
- 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
- 해외여행 및 근무에 결격사유가 있는 경우
- 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 인성검사 > 실무면접 > 최종면접
2153,웹개발자 전문인력 채용,29,216,20260409,20260425,1,신입·경력,정규직,인천광역시,학사 이상,"웹개발자 포지션은 웹 서비스의 화면·서버 기능을 통합 개발 역할입니다. 담당 업무의 목표와 우선순위를 명확히 설정하고, 일정과 품질 기준을 함께 관리합니다.

웹 페이지, API, DB 연동, 운영 이슈를 중심으로 실무를 수행하며, 요구사항과 결과물을 문서화해 업무 흐름이 누락되지 않도록 합니다.

기획·운영·현장 담당자 및 외부 협력 파트너와 수시로 협업합니다. 변경 사항은 영향 범위를 검토한 뒤 대안을 제시하고 합의된 방식으로 반영합니다.

문제 발생 시 사실관계와 원인을 먼저 확인하고, 재발 방지 방안을 업무 절차에 반영합니다. 입사 후에는 담당 영역의 실행력을 높이고, 정확성·일정 준수·이용자 관점의 완성도를 중요한 기준으로 삼습니다.","- 웹 페이지, API, DB 연동, 운영 이슈 관련 업무 계획 수립 및 실행
- 담당 과제의 일정·진행 현황 관리
- 업무 산출물 작성 및 검토 이력 관리
- 유관 부서 및 외부 협력 대상과 실무 조율
- 현장·시스템·자료에서 발생한 이슈 분석 및 조치
- 운영 기준과 체크리스트 개선
- 결과 데이터 또는 피드백을 반영한 품질 개선","- 신입·경력 조건에 맞는 관련 실무 경험 또는 역량 보유
- 웹 페이지, API, DB 연동, 운영 이슈에 필요한 도구·절차를 이해하고 실무 적용이 가능한 분
- 업무 내용을 정확히 기록하고 일정에 맞춰 결과물을 제출할 수 있는 분
- 유관 부서와 원활하게 소통하며 협업할 수 있는 분
- 근무지 출퇴근 및 직무 수행이 가능한 분","- 정보처리기사 보유자
- SQLD 보유자
- 웹 페이지, API, DB 연동, 운영 이슈 관련 프로젝트 또는 현장 수행 경험
- 업무용 문서·보고서 작성 및 이력 관리 경험
- 유관 부서·외부 협력사와의 일정 조율 경험","- 지원서 또는 제출서류를 허위로 기재한 경우
- 채용 과정에서 요구한 증빙서류를 제출하지 못한 경우
- 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
- 해외여행 및 근무에 결격사유가 있는 경우
- 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 직무과제 > 실무면접 > 처우협의
