job_posting_id,title,company_id,job_role_id,start_ymd,end_ymd,headcount,career_type,hire_type,region,edu_level,position_detail,main_duty,qualification,preference,disqualify_reason,process
1847,PD·감독 실무 인재 모집,147,185,20260411,20260514,18,경력 5년 이상,정규직,세종특별자치시,학사 이상,"PD·감독 포지션은 방송·디지털 콘텐츠 기획과 촬영 현장 연출 역할입니다. 담당 업무의 목표와 우선순위를 명확히 설정하고, 일정과 품질 기준을 함께 관리합니다.

기획안, 콘티, 촬영 일정, 편집본를 중심으로 실무를 수행하며, 요구사항과 결과물을 문서화해 업무 흐름이 누락되지 않도록 합니다.

기획·운영·현장 담당자 및 외부 협력 파트너와 수시로 협업합니다. 변경 사항은 영향 범위를 검토한 뒤 대안을 제시하고 합의된 방식으로 반영합니다.

문제 발생 시 사실관계와 원인을 먼저 확인하고, 재발 방지 방안을 업무 절차에 반영합니다. 입사 후에는 담당 영역의 실행력을 높이고, 정확성·일정 준수·이용자 관점의 완성도를 중요한 기준으로 삼습니다.","- 기획안, 콘티, 촬영 일정, 편집본 관련 업무 계획 수립 및 실행
- 담당 과제의 일정·진행 현황 관리
- 업무 산출물 작성 및 검토 이력 관리
- 유관 부서 및 외부 협력 대상과 실무 조율
- 현장·시스템·자료에서 발생한 이슈 분석 및 조치
- 운영 기준과 체크리스트 개선
- 결과 데이터 또는 피드백을 반영한 품질 개선","- 경력 5년 이상 조건에 맞는 관련 실무 경험 또는 역량 보유
- 기획안, 콘티, 촬영 일정, 편집본에 필요한 도구·절차를 이해하고 실무 적용이 가능한 분
- 업무 내용을 정확히 기록하고 일정에 맞춰 결과물을 제출할 수 있는 분
- 유관 부서와 원활하게 소통하며 협업할 수 있는 분
- 근무지 출퇴근 및 직무 수행이 가능한 분","- 영상편집기능사 보유자
- 컴퓨터그래픽스운용기능사 보유자
- 기획안, 콘티, 촬영 일정, 편집본 관련 프로젝트 또는 현장 수행 경험
- 업무용 문서·보고서 작성 및 이력 관리 경험
- 유관 부서·외부 협력사와의 일정 조율 경험","- 지원서 또는 제출서류를 허위로 기재한 경우
- 채용 과정에서 요구한 증빙서류를 제출하지 못한 경우
- 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
- 해외여행 및 근무에 결격사유가 있는 경우
- 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 직무과제 > 실무면접 > 처우협의
1848,PD·감독 담당자 공개채용,106,185,20260516,20260621,20,신입·경력,계약직,충청남도,학력무관,"PD·감독 포지션은 방송·디지털 콘텐츠 기획과 촬영 현장 연출 역할입니다. 담당 업무의 목표와 우선순위를 명확히 설정하고, 일정과 품질 기준을 함께 관리합니다.

기획안, 콘티, 촬영 일정, 편집본를 중심으로 실무를 수행하며, 요구사항과 결과물을 문서화해 업무 흐름이 누락되지 않도록 합니다.

기획·운영·현장 담당자 및 외부 협력 파트너와 수시로 협업합니다. 변경 사항은 영향 범위를 검토한 뒤 대안을 제시하고 합의된 방식으로 반영합니다.

문제 발생 시 사실관계와 원인을 먼저 확인하고, 재발 방지 방안을 업무 절차에 반영합니다. 입사 후에는 담당 영역의 실행력을 높이고, 정확성·일정 준수·이용자 관점의 완성도를 중요한 기준으로 삼습니다.","- 기획안, 콘티, 촬영 일정, 편집본 관련 업무 계획 수립 및 실행
- 담당 과제의 일정·진행 현황 관리
- 업무 산출물 작성 및 검토 이력 관리
- 유관 부서 및 외부 협력 대상과 실무 조율
- 현장·시스템·자료에서 발생한 이슈 분석 및 조치
- 운영 기준과 체크리스트 개선
- 결과 데이터 또는 피드백을 반영한 품질 개선","- 신입·경력 조건에 맞는 관련 실무 경험 또는 역량 보유
- 기획안, 콘티, 촬영 일정, 편집본에 필요한 도구·절차를 이해하고 실무 적용이 가능한 분
- 업무 내용을 정확히 기록하고 일정에 맞춰 결과물을 제출할 수 있는 분
- 유관 부서와 원활하게 소통하며 협업할 수 있는 분
- 근무지 출퇴근 및 직무 수행이 가능한 분","- 영상편집기능사 보유자
- 컴퓨터그래픽스운용기능사 보유자
- 기획안, 콘티, 촬영 일정, 편집본 관련 프로젝트 또는 현장 수행 경험
- 업무용 문서·보고서 작성 및 이력 관리 경험
- 유관 부서·외부 협력사와의 일정 조율 경험","- 지원서 또는 제출서류를 허위로 기재한 경우
- 채용 과정에서 요구한 증빙서류를 제출하지 못한 경우
- 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
- 해외여행 및 근무에 결격사유가 있는 경우
- 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 1차면접 > 2차면접 > 채용검진
1849,PD·감독 정규직 모집,54,185,20260621,20260730,2,경력 2년 이상,정규직,경상남도,학사 이상,"PD·감독 포지션은 방송·디지털 콘텐츠 기획과 촬영 현장 연출 역할입니다. 담당 업무의 목표와 우선순위를 명확히 설정하고, 일정과 품질 기준을 함께 관리합니다.

기획안, 콘티, 촬영 일정, 편집본를 중심으로 실무를 수행하며, 요구사항과 결과물을 문서화해 업무 흐름이 누락되지 않도록 합니다.

기획·운영·현장 담당자 및 외부 협력 파트너와 수시로 협업합니다. 변경 사항은 영향 범위를 검토한 뒤 대안을 제시하고 합의된 방식으로 반영합니다.

문제 발생 시 사실관계와 원인을 먼저 확인하고, 재발 방지 방안을 업무 절차에 반영합니다. 입사 후에는 담당 영역의 실행력을 높이고, 정확성·일정 준수·이용자 관점의 완성도를 중요한 기준으로 삼습니다.","- 기획안, 콘티, 촬영 일정, 편집본 관련 업무 계획 수립 및 실행
- 담당 과제의 일정·진행 현황 관리
- 업무 산출물 작성 및 검토 이력 관리
- 유관 부서 및 외부 협력 대상과 실무 조율
- 현장·시스템·자료에서 발생한 이슈 분석 및 조치
- 운영 기준과 체크리스트 개선
- 결과 데이터 또는 피드백을 반영한 품질 개선","- 경력 2년 이상 조건에 맞는 관련 실무 경험 또는 역량 보유
- 기획안, 콘티, 촬영 일정, 편집본에 필요한 도구·절차를 이해하고 실무 적용이 가능한 분
- 업무 내용을 정확히 기록하고 일정에 맞춰 결과물을 제출할 수 있는 분
- 유관 부서와 원활하게 소통하며 협업할 수 있는 분
- 근무지 출퇴근 및 직무 수행이 가능한 분","- 영상편집기능사 보유자
- 컴퓨터그래픽스운용기능사 보유자
- 기획안, 콘티, 촬영 일정, 편집본 관련 프로젝트 또는 현장 수행 경험
- 업무용 문서·보고서 작성 및 이력 관리 경험
- 유관 부서·외부 협력사와의 일정 조율 경험","- 지원서 또는 제출서류를 허위로 기재한 경우
- 채용 과정에서 요구한 증빙서류를 제출하지 못한 경우
- 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
- 해외여행 및 근무에 결격사유가 있는 경우
- 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 실무면접 > 최종면접
1850,PD·감독 채용,33,185,20260701,20260812,4,경력,정규직,전북특별자치도,전문학사 이상,"PD·감독 포지션은 방송·디지털 콘텐츠 기획과 촬영 현장 연출 역할입니다. 담당 업무의 목표와 우선순위를 명확히 설정하고, 일정과 품질 기준을 함께 관리합니다.

기획안, 콘티, 촬영 일정, 편집본를 중심으로 실무를 수행하며, 요구사항과 결과물을 문서화해 업무 흐름이 누락되지 않도록 합니다.

기획·운영·현장 담당자 및 외부 협력 파트너와 수시로 협업합니다. 변경 사항은 영향 범위를 검토한 뒤 대안을 제시하고 합의된 방식으로 반영합니다.

문제 발생 시 사실관계와 원인을 먼저 확인하고, 재발 방지 방안을 업무 절차에 반영합니다. 입사 후에는 담당 영역의 실행력을 높이고, 정확성·일정 준수·이용자 관점의 완성도를 중요한 기준으로 삼습니다.","- 기획안, 콘티, 촬영 일정, 편집본 관련 업무 계획 수립 및 실행
- 담당 과제의 일정·진행 현황 관리
- 업무 산출물 작성 및 검토 이력 관리
- 유관 부서 및 외부 협력 대상과 실무 조율
- 현장·시스템·자료에서 발생한 이슈 분석 및 조치
- 운영 기준과 체크리스트 개선
- 결과 데이터 또는 피드백을 반영한 품질 개선","- 경력 조건에 맞는 관련 실무 경험 또는 역량 보유
- 기획안, 콘티, 촬영 일정, 편집본에 필요한 도구·절차를 이해하고 실무 적용이 가능한 분
- 업무 내용을 정확히 기록하고 일정에 맞춰 결과물을 제출할 수 있는 분
- 유관 부서와 원활하게 소통하며 협업할 수 있는 분
- 근무지 출퇴근 및 직무 수행이 가능한 분","- 영상편집기능사 보유자
- 컴퓨터그래픽스운용기능사 보유자
- 기획안, 콘티, 촬영 일정, 편집본 관련 프로젝트 또는 현장 수행 경험
- 업무용 문서·보고서 작성 및 이력 관리 경험
- 유관 부서·외부 협력사와의 일정 조율 경험","- 지원서 또는 제출서류를 허위로 기재한 경우
- 채용 과정에서 요구한 증빙서류를 제출하지 못한 경우
- 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
- 해외여행 및 근무에 결격사유가 있는 경우
- 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 인성검사 > 실무면접 > 최종면접
1851,포토그래퍼 담당자 모집,11,186,20260809,20260825,7,신입,정규직,서울특별시,학력무관,"포토그래퍼 포지션은 브랜드 및 행사 사진 촬영과 결과물 관리 역할입니다. 담당 업무의 목표와 우선순위를 명확히 설정하고, 일정과 품질 기준을 함께 관리합니다.

촬영 콘셉트, 카메라 세팅, 후보정, 납품를 중심으로 실무를 수행하며, 요구사항과 결과물을 문서화해 업무 흐름이 누락되지 않도록 합니다.

기획·운영·현장 담당자 및 외부 협력 파트너와 수시로 협업합니다. 변경 사항은 영향 범위를 검토한 뒤 대안을 제시하고 합의된 방식으로 반영합니다.

문제 발생 시 사실관계와 원인을 먼저 확인하고, 재발 방지 방안을 업무 절차에 반영합니다. 입사 후에는 담당 영역의 실행력을 높이고, 정확성·일정 준수·이용자 관점의 완성도를 중요한 기준으로 삼습니다.","- 촬영 콘셉트, 카메라 세팅, 후보정, 납품 관련 업무 계획 수립 및 실행
- 담당 과제의 일정·진행 현황 관리
- 업무 산출물 작성 및 검토 이력 관리
- 유관 부서 및 외부 협력 대상과 실무 조율
- 현장·시스템·자료에서 발생한 이슈 분석 및 조치
- 운영 기준과 체크리스트 개선
- 결과 데이터 또는 피드백을 반영한 품질 개선","- 신입 조건에 맞는 관련 실무 경험 또는 역량 보유
- 촬영 콘셉트, 카메라 세팅, 후보정, 납품에 필요한 도구·절차를 이해하고 실무 적용이 가능한 분
- 업무 내용을 정확히 기록하고 일정에 맞춰 결과물을 제출할 수 있는 분
- 유관 부서와 원활하게 소통하며 협업할 수 있는 분
- 근무지 출퇴근 및 직무 수행이 가능한 분","- 사진기능사 보유자
- 컴퓨터그래픽스운용기능사 보유자
- 촬영 콘셉트, 카메라 세팅, 후보정, 납품 관련 프로젝트 또는 현장 수행 경험
- 업무용 문서·보고서 작성 및 이력 관리 경험
- 유관 부서·외부 협력사와의 일정 조율 경험","- 지원서 또는 제출서류를 허위로 기재한 경우
- 채용 과정에서 요구한 증빙서류를 제출하지 못한 경우
- 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
- 해외여행 및 근무에 결격사유가 있는 경우
- 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 실무면접 > 최종면접
1852,포토그래퍼 실무자 채용,122,186,20260914,20261003,9,경력,계약직,경기도,전문학사 이상,"포토그래퍼 포지션은 브랜드 및 행사 사진 촬영과 결과물 관리 역할입니다. 담당 업무의 목표와 우선순위를 명확히 설정하고, 일정과 품질 기준을 함께 관리합니다.

촬영 콘셉트, 카메라 세팅, 후보정, 납품를 중심으로 실무를 수행하며, 요구사항과 결과물을 문서화해 업무 흐름이 누락되지 않도록 합니다.

기획·운영·현장 담당자 및 외부 협력 파트너와 수시로 협업합니다. 변경 사항은 영향 범위를 검토한 뒤 대안을 제시하고 합의된 방식으로 반영합니다.

문제 발생 시 사실관계와 원인을 먼저 확인하고, 재발 방지 방안을 업무 절차에 반영합니다. 입사 후에는 담당 영역의 실행력을 높이고, 정확성·일정 준수·이용자 관점의 완성도를 중요한 기준으로 삼습니다.","- 촬영 콘셉트, 카메라 세팅, 후보정, 납품 관련 업무 계획 수립 및 실행
- 담당 과제의 일정·진행 현황 관리
- 업무 산출물 작성 및 검토 이력 관리
- 유관 부서 및 외부 협력 대상과 실무 조율
- 현장·시스템·자료에서 발생한 이슈 분석 및 조치
- 운영 기준과 체크리스트 개선
- 결과 데이터 또는 피드백을 반영한 품질 개선","- 경력 조건에 맞는 관련 실무 경험 또는 역량 보유
- 촬영 콘셉트, 카메라 세팅, 후보정, 납품에 필요한 도구·절차를 이해하고 실무 적용이 가능한 분
- 업무 내용을 정확히 기록하고 일정에 맞춰 결과물을 제출할 수 있는 분
- 유관 부서와 원활하게 소통하며 협업할 수 있는 분
- 근무지 출퇴근 및 직무 수행이 가능한 분","- 사진기능사 보유자
- 컴퓨터그래픽스운용기능사 보유자
- 촬영 콘셉트, 카메라 세팅, 후보정, 납품 관련 프로젝트 또는 현장 수행 경험
- 업무용 문서·보고서 작성 및 이력 관리 경험
- 유관 부서·외부 협력사와의 일정 조율 경험","- 지원서 또는 제출서류를 허위로 기재한 경우
- 채용 과정에서 요구한 증빙서류를 제출하지 못한 경우
- 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
- 해외여행 및 근무에 결격사유가 있는 경우
- 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 인성검사 > 실무면접 > 최종면접
1853,포토그래퍼 전문인력 채용,2,186,20261019,20261110,11,신입·경력,정규직,인천광역시,학사 이상,"포토그래퍼 포지션은 브랜드 및 행사 사진 촬영과 결과물 관리 역할입니다. 담당 업무의 목표와 우선순위를 명확히 설정하고, 일정과 품질 기준을 함께 관리합니다.

촬영 콘셉트, 카메라 세팅, 후보정, 납품를 중심으로 실무를 수행하며, 요구사항과 결과물을 문서화해 업무 흐름이 누락되지 않도록 합니다.

기획·운영·현장 담당자 및 외부 협력 파트너와 수시로 협업합니다. 변경 사항은 영향 범위를 검토한 뒤 대안을 제시하고 합의된 방식으로 반영합니다.

문제 발생 시 사실관계와 원인을 먼저 확인하고, 재발 방지 방안을 업무 절차에 반영합니다. 입사 후에는 담당 영역의 실행력을 높이고, 정확성·일정 준수·이용자 관점의 완성도를 중요한 기준으로 삼습니다.","- 촬영 콘셉트, 카메라 세팅, 후보정, 납품 관련 업무 계획 수립 및 실행
- 담당 과제의 일정·진행 현황 관리
- 업무 산출물 작성 및 검토 이력 관리
- 유관 부서 및 외부 협력 대상과 실무 조율
- 현장·시스템·자료에서 발생한 이슈 분석 및 조치
- 운영 기준과 체크리스트 개선
- 결과 데이터 또는 피드백을 반영한 품질 개선","- 신입·경력 조건에 맞는 관련 실무 경험 또는 역량 보유
- 촬영 콘셉트, 카메라 세팅, 후보정, 납품에 필요한 도구·절차를 이해하고 실무 적용이 가능한 분
- 업무 내용을 정확히 기록하고 일정에 맞춰 결과물을 제출할 수 있는 분
- 유관 부서와 원활하게 소통하며 협업할 수 있는 분
- 근무지 출퇴근 및 직무 수행이 가능한 분","- 사진기능사 보유자
- 컴퓨터그래픽스운용기능사 보유자
- 촬영 콘셉트, 카메라 세팅, 후보정, 납품 관련 프로젝트 또는 현장 수행 경험
- 업무용 문서·보고서 작성 및 이력 관리 경험
- 유관 부서·외부 협력사와의 일정 조율 경험","- 지원서 또는 제출서류를 허위로 기재한 경우
- 채용 과정에서 요구한 증빙서류를 제출하지 못한 경우
- 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
- 해외여행 및 근무에 결격사유가 있는 경우
- 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 직무과제 > 실무면접 > 처우협의
1854,포토그래퍼 운영 담당 채용,108,186,20260224,20260321,13,경력 2년 이상,정규직,대전광역시,학사 이상,"포토그래퍼 포지션은 브랜드 및 행사 사진 촬영과 결과물 관리 역할입니다. 담당 업무의 목표와 우선순위를 명확히 설정하고, 일정과 품질 기준을 함께 관리합니다.

촬영 콘셉트, 카메라 세팅, 후보정, 납품를 중심으로 실무를 수행하며, 요구사항과 결과물을 문서화해 업무 흐름이 누락되지 않도록 합니다.

기획·운영·현장 담당자 및 외부 협력 파트너와 수시로 협업합니다. 변경 사항은 영향 범위를 검토한 뒤 대안을 제시하고 합의된 방식으로 반영합니다.

문제 발생 시 사실관계와 원인을 먼저 확인하고, 재발 방지 방안을 업무 절차에 반영합니다. 입사 후에는 담당 영역의 실행력을 높이고, 정확성·일정 준수·이용자 관점의 완성도를 중요한 기준으로 삼습니다.","- 촬영 콘셉트, 카메라 세팅, 후보정, 납품 관련 업무 계획 수립 및 실행
- 담당 과제의 일정·진행 현황 관리
- 업무 산출물 작성 및 검토 이력 관리
- 유관 부서 및 외부 협력 대상과 실무 조율
- 현장·시스템·자료에서 발생한 이슈 분석 및 조치
- 운영 기준과 체크리스트 개선
- 결과 데이터 또는 피드백을 반영한 품질 개선","- 경력 2년 이상 조건에 맞는 관련 실무 경험 또는 역량 보유
- 촬영 콘셉트, 카메라 세팅, 후보정, 납품에 필요한 도구·절차를 이해하고 실무 적용이 가능한 분
- 업무 내용을 정확히 기록하고 일정에 맞춰 결과물을 제출할 수 있는 분
- 유관 부서와 원활하게 소통하며 협업할 수 있는 분
- 근무지 출퇴근 및 직무 수행이 가능한 분","- 사진기능사 보유자
- 컴퓨터그래픽스운용기능사 보유자
- 촬영 콘셉트, 카메라 세팅, 후보정, 납품 관련 프로젝트 또는 현장 수행 경험
- 업무용 문서·보고서 작성 및 이력 관리 경험
- 유관 부서·외부 협력사와의 일정 조율 경험","- 지원서 또는 제출서류를 허위로 기재한 경우
- 채용 과정에서 요구한 증빙서류를 제출하지 못한 경우
- 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
- 해외여행 및 근무에 결격사유가 있는 경우
- 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 1차면접 > 2차면접 > 채용검진
1855,포토그래퍼 프로젝트 인재 모집,153,186,20260304,20260401,15,경력 3년 이상,무기계약직,부산광역시,학력무관,"포토그래퍼 포지션은 브랜드 및 행사 사진 촬영과 결과물 관리 역할입니다. 담당 업무의 목표와 우선순위를 명확히 설정하고, 일정과 품질 기준을 함께 관리합니다.

촬영 콘셉트, 카메라 세팅, 후보정, 납품를 중심으로 실무를 수행하며, 요구사항과 결과물을 문서화해 업무 흐름이 누락되지 않도록 합니다.

기획·운영·현장 담당자 및 외부 협력 파트너와 수시로 협업합니다. 변경 사항은 영향 범위를 검토한 뒤 대안을 제시하고 합의된 방식으로 반영합니다.

문제 발생 시 사실관계와 원인을 먼저 확인하고, 재발 방지 방안을 업무 절차에 반영합니다. 입사 후에는 담당 영역의 실행력을 높이고, 정확성·일정 준수·이용자 관점의 완성도를 중요한 기준으로 삼습니다.","- 촬영 콘셉트, 카메라 세팅, 후보정, 납품 관련 업무 계획 수립 및 실행
- 담당 과제의 일정·진행 현황 관리
- 업무 산출물 작성 및 검토 이력 관리
- 유관 부서 및 외부 협력 대상과 실무 조율
- 현장·시스템·자료에서 발생한 이슈 분석 및 조치
- 운영 기준과 체크리스트 개선
- 결과 데이터 또는 피드백을 반영한 품질 개선","- 경력 3년 이상 조건에 맞는 관련 실무 경험 또는 역량 보유
- 촬영 콘셉트, 카메라 세팅, 후보정, 납품에 필요한 도구·절차를 이해하고 실무 적용이 가능한 분
- 업무 내용을 정확히 기록하고 일정에 맞춰 결과물을 제출할 수 있는 분
- 유관 부서와 원활하게 소통하며 협업할 수 있는 분
- 근무지 출퇴근 및 직무 수행이 가능한 분","- 사진기능사 보유자
- 컴퓨터그래픽스운용기능사 보유자
- 촬영 콘셉트, 카메라 세팅, 후보정, 납품 관련 프로젝트 또는 현장 수행 경험
- 업무용 문서·보고서 작성 및 이력 관리 경험
- 유관 부서·외부 협력사와의 일정 조율 경험","- 지원서 또는 제출서류를 허위로 기재한 경우
- 채용 과정에서 요구한 증빙서류를 제출하지 못한 경우
- 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
- 해외여행 및 근무에 결격사유가 있는 경우
- 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 실무면접 > 최종면접
1856,포토그래퍼 전담 인력 채용,116,186,20260409,20260510,17,경력 무관,기간제,광주광역시,전문학사 이상,"포토그래퍼 포지션은 브랜드 및 행사 사진 촬영과 결과물 관리 역할입니다. 담당 업무의 목표와 우선순위를 명확히 설정하고, 일정과 품질 기준을 함께 관리합니다.

촬영 콘셉트, 카메라 세팅, 후보정, 납품를 중심으로 실무를 수행하며, 요구사항과 결과물을 문서화해 업무 흐름이 누락되지 않도록 합니다.

기획·운영·현장 담당자 및 외부 협력 파트너와 수시로 협업합니다. 변경 사항은 영향 범위를 검토한 뒤 대안을 제시하고 합의된 방식으로 반영합니다.

문제 발생 시 사실관계와 원인을 먼저 확인하고, 재발 방지 방안을 업무 절차에 반영합니다. 입사 후에는 담당 영역의 실행력을 높이고, 정확성·일정 준수·이용자 관점의 완성도를 중요한 기준으로 삼습니다.","- 촬영 콘셉트, 카메라 세팅, 후보정, 납품 관련 업무 계획 수립 및 실행
- 담당 과제의 일정·진행 현황 관리
- 업무 산출물 작성 및 검토 이력 관리
- 유관 부서 및 외부 협력 대상과 실무 조율
- 현장·시스템·자료에서 발생한 이슈 분석 및 조치
- 운영 기준과 체크리스트 개선
- 결과 데이터 또는 피드백을 반영한 품질 개선","- 경력 무관 조건에 맞는 관련 실무 경험 또는 역량 보유
- 촬영 콘셉트, 카메라 세팅, 후보정, 납품에 필요한 도구·절차를 이해하고 실무 적용이 가능한 분
- 업무 내용을 정확히 기록하고 일정에 맞춰 결과물을 제출할 수 있는 분
- 유관 부서와 원활하게 소통하며 협업할 수 있는 분
- 근무지 출퇴근 및 직무 수행이 가능한 분","- 사진기능사 보유자
- 컴퓨터그래픽스운용기능사 보유자
- 촬영 콘셉트, 카메라 세팅, 후보정, 납품 관련 프로젝트 또는 현장 수행 경험
- 업무용 문서·보고서 작성 및 이력 관리 경험
- 유관 부서·외부 협력사와의 일정 조율 경험","- 지원서 또는 제출서류를 허위로 기재한 경우
- 채용 과정에서 요구한 증빙서류를 제출하지 못한 경우
- 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
- 해외여행 및 근무에 결격사유가 있는 경우
- 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 인성검사 > 실무면접 > 최종면접
1857,포토그래퍼 실무 인재 모집,22,186,20260514,20260617,19,경력 5년 이상,정규직,세종특별자치시,학사 이상,"포토그래퍼 포지션은 브랜드 및 행사 사진 촬영과 결과물 관리 역할입니다. 담당 업무의 목표와 우선순위를 명확히 설정하고, 일정과 품질 기준을 함께 관리합니다.

촬영 콘셉트, 카메라 세팅, 후보정, 납품를 중심으로 실무를 수행하며, 요구사항과 결과물을 문서화해 업무 흐름이 누락되지 않도록 합니다.

기획·운영·현장 담당자 및 외부 협력 파트너와 수시로 협업합니다. 변경 사항은 영향 범위를 검토한 뒤 대안을 제시하고 합의된 방식으로 반영합니다.

문제 발생 시 사실관계와 원인을 먼저 확인하고, 재발 방지 방안을 업무 절차에 반영합니다. 입사 후에는 담당 영역의 실행력을 높이고, 정확성·일정 준수·이용자 관점의 완성도를 중요한 기준으로 삼습니다.","- 촬영 콘셉트, 카메라 세팅, 후보정, 납품 관련 업무 계획 수립 및 실행
- 담당 과제의 일정·진행 현황 관리
- 업무 산출물 작성 및 검토 이력 관리
- 유관 부서 및 외부 협력 대상과 실무 조율
- 현장·시스템·자료에서 발생한 이슈 분석 및 조치
- 운영 기준과 체크리스트 개선
- 결과 데이터 또는 피드백을 반영한 품질 개선","- 경력 5년 이상 조건에 맞는 관련 실무 경험 또는 역량 보유
- 촬영 콘셉트, 카메라 세팅, 후보정, 납품에 필요한 도구·절차를 이해하고 실무 적용이 가능한 분
- 업무 내용을 정확히 기록하고 일정에 맞춰 결과물을 제출할 수 있는 분
- 유관 부서와 원활하게 소통하며 협업할 수 있는 분
- 근무지 출퇴근 및 직무 수행이 가능한 분","- 사진기능사 보유자
- 컴퓨터그래픽스운용기능사 보유자
- 촬영 콘셉트, 카메라 세팅, 후보정, 납품 관련 프로젝트 또는 현장 수행 경험
- 업무용 문서·보고서 작성 및 이력 관리 경험
- 유관 부서·외부 협력사와의 일정 조율 경험","- 지원서 또는 제출서류를 허위로 기재한 경우
- 채용 과정에서 요구한 증빙서류를 제출하지 못한 경우
- 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
- 해외여행 및 근무에 결격사유가 있는 경우
- 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 직무과제 > 실무면접 > 처우협의
1858,포토그래퍼 담당자 공개채용,82,186,20260619,20260726,1,신입·경력,계약직,충청남도,학력무관,"포토그래퍼 포지션은 브랜드 및 행사 사진 촬영과 결과물 관리 역할입니다. 담당 업무의 목표와 우선순위를 명확히 설정하고, 일정과 품질 기준을 함께 관리합니다.

촬영 콘셉트, 카메라 세팅, 후보정, 납품를 중심으로 실무를 수행하며, 요구사항과 결과물을 문서화해 업무 흐름이 누락되지 않도록 합니다.

기획·운영·현장 담당자 및 외부 협력 파트너와 수시로 협업합니다. 변경 사항은 영향 범위를 검토한 뒤 대안을 제시하고 합의된 방식으로 반영합니다.

문제 발생 시 사실관계와 원인을 먼저 확인하고, 재발 방지 방안을 업무 절차에 반영합니다. 입사 후에는 담당 영역의 실행력을 높이고, 정확성·일정 준수·이용자 관점의 완성도를 중요한 기준으로 삼습니다.","- 촬영 콘셉트, 카메라 세팅, 후보정, 납품 관련 업무 계획 수립 및 실행
- 담당 과제의 일정·진행 현황 관리
- 업무 산출물 작성 및 검토 이력 관리
- 유관 부서 및 외부 협력 대상과 실무 조율
- 현장·시스템·자료에서 발생한 이슈 분석 및 조치
- 운영 기준과 체크리스트 개선
- 결과 데이터 또는 피드백을 반영한 품질 개선","- 신입·경력 조건에 맞는 관련 실무 경험 또는 역량 보유
- 촬영 콘셉트, 카메라 세팅, 후보정, 납품에 필요한 도구·절차를 이해하고 실무 적용이 가능한 분
- 업무 내용을 정확히 기록하고 일정에 맞춰 결과물을 제출할 수 있는 분
- 유관 부서와 원활하게 소통하며 협업할 수 있는 분
- 근무지 출퇴근 및 직무 수행이 가능한 분","- 사진기능사 보유자
- 컴퓨터그래픽스운용기능사 보유자
- 촬영 콘셉트, 카메라 세팅, 후보정, 납품 관련 프로젝트 또는 현장 수행 경험
- 업무용 문서·보고서 작성 및 이력 관리 경험
- 유관 부서·외부 협력사와의 일정 조율 경험","- 지원서 또는 제출서류를 허위로 기재한 경우
- 채용 과정에서 요구한 증빙서류를 제출하지 못한 경우
- 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
- 해외여행 및 근무에 결격사유가 있는 경우
- 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 1차면접 > 2차면접 > 채용검진
